place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query
ChIJQz8vSispdTERE4c5hxYXdRI,NHỎ cafe,,,558,4.1,"Name: Oasis Cafe - Koi Fish Cafe
Link: https://www.google.com/maps/search/Oasis+Cafe+-+Koi+Fish+Cafe/@10.7928157,106.67097369999999?authuser=0&hl=vi&entry=ttu
Reviews: 7051 reviews

Name: Phường Cà Phê
Link: https://www.google.com/maps/search/Ph%C6%B0%E1%BB%9Dng+C%C3%A0+Ph%C3%AA/@10.789592599999999,106.6709669?authuser=0&hl=vi&entry=ttu
Reviews: 353 reviews

Name: LOC. Cà phê
Link: https://www.google.com/maps/search/LOC.+C%C3%A0+ph%C3%AA/@10.7904191,106.67261529999999?authuser=0&hl=vi&entry=ttu
Reviews: 2 reviews

Name: XeCàPhêNhoNhỏ
Link: https://www.google.com/maps/search/XeC%C3%A0Ph%C3%AANhoNh%E1%BB%8F/@10.7919624,106.67159799999999?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",,0938 887 009,,NHỎ cafe (Chủ sở hữu),https://www.google.com/maps/contrib/100492702213092973217,https://lh3.googleusercontent.com/p/AF1QipNXDx0tzzXhKzgd3Se6h_YUUks2MRd8EQujLioi=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"115/30 Đ. Lê Văn Sỹ, Phường 13, Phú Nhuận, Thành phố Hồ Chí Minh",,https://www.google.com/maps/place/NH%E1%BB%8E+cafe/data=!4m7!3m6!1s0x3175292b4a2f3f43:0x1275171687398713!8m2!3d10.7907669!4d106.6715702!16s%2Fg%2F1pwfw1wy_!19sChIJQz8vSispdTERE4c5hxYXdRI?authuser=0&hl=vi&rclk=1,cà phê ở thành phố hồ chí minh
ChIJq94Ey0svdTERIA7GMsL0Omc,"Cà phê Đỗ-Phủ, cơm tấm Đại-Hàn","Cà phê Đỗ-Phủ mang phong cách ẩm-thực và kiến-trúc độc đáo của Sài-Gòn những năm trước 1975. Tại đây, quý-khách sẽ tìm lại được một chút hoài-niệm, một chút hương-vị của Sài-Gòn hoa lệ năm nào. Đỗ-Phủ gìn-giữ và tôn-vinh những giá trị văn-hoá tốt đẹp của con người Sài-Gòn.",,251,4.5,"Name: Designer Coffee - Specialty Vietnamese Cà Phê
Link: https://www.google.com/maps/search/Designer+Coffee+-+Specialty+Vietnamese+C%C3%A0+Ph%C3%AA/@10.777230399999999,106.6893291?authuser=0&hl=vi&entry=ttu
Reviews: 60 reviews

Name: Cơm tấm Đỗ Phủ
Link: https://www.google.com/maps/search/C%C6%A1m+t%E1%BA%A5m+%C4%90%E1%BB%97+Ph%E1%BB%A7/@10.772200999999999,106.6860174?authuser=0&hl=vi&entry=ttu
Reviews: 21 reviews

Name: S COFFEE
Link: https://www.google.com/maps/search/S+COFFEE/@10.7695321,106.6817105?authuser=0&hl=vi&entry=ttu
Reviews: 10 reviews

Name: Cà phê dì tư
Link: https://www.google.com/maps/search/C%C3%A0+ph%C3%AA+d%C3%AC+t%C6%B0/@10.771015499999999,106.6825303?authuser=0&hl=vi&entry=ttu
Reviews: 1 reviews

Name: CÀ PHÊ NGON
Link: https://www.google.com/maps/search/C%C3%80+PH%C3%8A+NGON/@10.7703867,106.68223429999999?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",http://caphedophu1946.vn/,0855 178 888,,"Cà phê Đỗ-Phủ, cơm tấm Đại-Hàn (Chủ sở hữu)",https://www.google.com/maps/contrib/112837931767704077623,https://lh3.googleusercontent.com/p/AF1QipNI18i05gAlQNHUkEbI5emTKAWmxbAVgknsVwLT=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"287/75 Nguyễn Đình Chiểu, Phường 5, Quận 3, Thành phố Hồ Chí Minh",,"https://www.google.com/maps/place/C%C3%A0+ph%C3%AA+%C4%90%E1%BB%97-Ph%E1%BB%A7,+c%C6%A1m+t%E1%BA%A5m+%C4%90%E1%BA%A1i-H%C3%A0n/data=!4m7!3m6!1s0x31752f4bcb04deab:0x673af4c232c60e20!8m2!3d10.7720982!4d106.6860042!16s%2Fg%2F11fjtx1x5v!19sChIJq94Ey0svdTERIA7GMsL0Omc?authuser=0&hl=vi&rclk=1",cà phê ở thành phố hồ chí minh
ChIJV4j2tT4vdTER3tuDPboA7p8,Trung Nguyên Legend Café,"Không gian Trung Nguyên Legend Café là điểm hẹn văn hóa của những người yêu và đam mê cà phê. Đến với Trung Nguyên Legend Café, bạn được thưởng thức những ly cà phê năng lượng tuyệt hảo bên những cuốn sách nền tảng đổi đời được chọn lọc từ tinh hoa tri thức nhân loại. Cùng với năng lượng thực dưỡng từ ổ bánh mì ngon nhất thế gian đem đến nguồn năng lượng hài hòa, giúp thanh lọc và cân bằng cơ thể.",,1220,4.2,"Name: Tập đoàn Trung Nguyên Legend
Link: https://www.google.com/maps/search/T%E1%BA%ADp+%C4%91o%C3%A0n+Trung+Nguy%C3%AAn+Legend/@10.7713103,106.6895729?authuser=0&hl=vi&entry=ttu
Reviews: 1623 reviews

Name: Thế Giới Cà Phê Trung Nguyên Legend
Link: https://www.google.com/maps/search/Th%E1%BA%BF+Gi%E1%BB%9Bi+C%C3%A0+Ph%C3%AA+Trung+Nguy%C3%AAn+Legend/@10.7796361,106.7004213?authuser=0&hl=vi&entry=ttu
Reviews: 850 reviews

Name: Gióng Cafe
Link: https://www.google.com/maps/search/Gi%C3%B3ng+Cafe/@10.7792701,106.7003996?authuser=0&hl=vi&entry=ttu
Reviews: 543 reviews

Name: ĂNG-Ê Coffee
Link: https://www.google.com/maps/search/%C4%82NG-%C3%8A+Coffee/@10.7706123,106.6936688?authuser=0&hl=vi&entry=ttu
Reviews: 363 reviews

Name: Trung Nguyên E-Coffee
Link: https://www.google.com/maps/search/Trung+Nguy%C3%AAn+E-Coffee/@10.771241,106.6899784?authuser=0&hl=vi&entry=ttu
Reviews: 193 reviews",https://trungnguyenlegend.com/,0915 289 906,,Trung Nguyên Legend Café (Chủ sở hữu),https://www.google.com/maps/contrib/117434992922058517232,https://lh3.googleusercontent.com/p/AF1QipP8NSGDqJFkAy0isiheM2qwTla3UUx9ssFQFUhL=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"219 Lý Tự Trọng, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 760000",,https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/data=!4m7!3m6!1s0x31752f3eb5f68857:0x9fee00ba3d83dbde!8m2!3d10.7726574!4d106.6954464!16s%2Fg%2F1hc4km92t!19sChIJV4j2tT4vdTER3tuDPboA7p8?authuser=0&hl=vi&rclk=1,cà phê ở thành phố hồ chí minh
ChIJMRyCR9IodTERj7ldx-aeQiw,3T Cà Phê Trứng Sài Gòn,,,1642,4.4,"Name: 3T Cà Phê Trứng
Link: https://www.google.com/maps/search/3T+C%C3%A0+Ph%C3%AA+Tr%E1%BB%A9ng/@10.776275199999999,106.7065968?authuser=0&hl=vi&entry=ttu
Reviews: 1564 reviews

Name: Cà Phê Trứng 3T
Link: https://www.google.com/maps/search/C%C3%A0+Ph%C3%AA+Tr%E1%BB%A9ng+3T/@10.780471799999999,106.70721359999999?authuser=0&hl=vi&entry=ttu
Reviews: 1153 reviews

Name: Gờ cafe - Hoàng Sa
Link: https://www.google.com/maps/search/G%E1%BB%9D+cafe+-+Ho%C3%A0ng+Sa/@10.7930084,106.6945993?authuser=0&hl=vi&entry=ttu
Reviews: 604 reviews

Name: Cà Phê Hoàng Sa
Link: https://www.google.com/maps/search/C%C3%A0+Ph%C3%AA+Ho%C3%A0ng+Sa/@10.794745599999999,106.6920293?authuser=0&hl=vi&entry=ttu
Reviews: 3 reviews",https://caphetrung3t.com/,0937 430 600,,3T Cà Phê Trứng Sài Gòn (Chủ sở hữu),https://www.google.com/maps/contrib/110657524779805133684,https://lh3.googleusercontent.com/p/AF1QipMM7f9I3zM1A5LoBSECwWpIi_l2US3fsy3e2u6V=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"355 Hoàng Sa, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh",,https://www.google.com/maps/place/3T+C%C3%A0+Ph%C3%AA+Tr%E1%BB%A9ng+S%C3%A0i+G%C3%B2n/data=!4m7!3m6!1s0x317528d247821c31:0x2c429ee6c75db98f!8m2!3d10.7940152!4d106.6860921!16s%2Fg%2F11cndc1847!19sChIJMRyCR9IodTERj7ldx-aeQiw?authuser=0&hl=vi&rclk=1,cà phê ở thành phố hồ chí minh
ChIJe5D-YNIodTERnaQwd7n9EfY,Chiêu Cafe Sách,Thư viện với những đầu sách nghiên cứu- văn học- lịch sử- hội hoạ- tôn giáo .,,1027,4,"Name: Lão Hạc Quán
Link: https://www.google.com/maps/search/L%C3%A3o+H%E1%BA%A1c+Qu%C3%A1n/@10.7958586,106.6852972?authuser=0&hl=vi&entry=ttu
Reviews: 941 reviews

Name: Cafe sách Phương Nam
Link: https://www.google.com/maps/search/Cafe+s%C3%A1ch+Ph%C6%B0%C6%A1ng+Nam/@10.7805281,106.6999719?authuser=0&hl=vi&entry=ttu
Reviews: 372 reviews

Name: Cay Cot Dien - Café Books
Link: https://www.google.com/maps/search/Cay+Cot+Dien+-+Caf%C3%A9+Books/@10.7887089,106.6835498?authuser=0&hl=vi&entry=ttu
Reviews: 300 reviews

Name: Anh Siêu coffee
Link: https://www.google.com/maps/search/Anh+Si%C3%AAu+coffee/@10.7930102,106.6944973?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",,028 3935 0377,,Chiêu Cafe Sách (Chủ sở hữu),https://www.google.com/maps/contrib/110907415650829042769,https://lh3.googleusercontent.com/p/AF1QipN_z9By3zMmFoYRXHxlUurEtp674uDBpiqVB_Ps=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"377 Hoàng Sa, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh 70000",,https://www.google.com/maps/place/Chi%C3%AAu+Cafe+S%C3%A1ch/data=!4m7!3m6!1s0x317528d260fe907b:0xf611fdb97730a49d!8m2!3d10.7926338!4d106.686781!16s%2Fg%2F11clycwv1_!19sChIJe5D-YNIodTERnaQwd7n9EfY?authuser=0&hl=vi&rclk=1,cà phê ở thành phố hồ chí minh
ChIJ133bTUApdTERwNR9Z6JzeoM,Cà phê trứng 3T - Garden Saigon,"Egg coffee Saigon, Cà phê Trứng Sài Gòn",,642,4.3,"Name: 3T Cà Phê Trứng
Link: https://www.google.com/maps/search/3T+C%C3%A0+Ph%C3%AA+Tr%E1%BB%A9ng/@10.776275199999999,106.7065968?authuser=0&hl=vi&entry=ttu
Reviews: 1564 reviews

Name: Cà Phê Trứng 3T
Link: https://www.google.com/maps/search/C%C3%A0+Ph%C3%AA+Tr%E1%BB%A9ng+3T/@10.780471799999999,106.70721359999999?authuser=0&hl=vi&entry=ttu
Reviews: 1153 reviews

Name: CREAMY
Link: https://www.google.com/maps/search/CREAMY/@10.7937433,106.68760119999999?authuser=0&hl=vi&entry=ttu
Reviews: 51 reviews

Name: Cafe Trung Nguyên
Link: https://www.google.com/maps/search/Cafe+Trung+Nguy%C3%AAn/@10.7896662,106.6916247?authuser=0&hl=vi&entry=ttu
Reviews: 3 reviews

Name: NU Coffee 3
Link: https://www.google.com/maps/search/NU+Coffee+3/@10.7917653,106.69316060000001?authuser=0&hl=vi&entry=ttu
Reviews: 3 reviews",https://caphetrung3t.com/,0865 925 670,,Cà phê trứng 3T - Garden Saigon (Chủ sở hữu),https://www.google.com/maps/contrib/102202757015052597655,https://lh3.googleusercontent.com/p/AF1QipMUShodpJA4Fe632HfL6nMFku2cAB3nHFMBgY5Q=s1024,Quán cà phê,"Quán cà phê, Cửa hàng cà phê",,,Open All Days,"5 Trần Khánh Dư, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh",,https://www.google.com/maps/place/C%C3%A0+ph%C3%AA+tr%E1%BB%A9ng+3T+-+Garden+Saigon/data=!4m7!3m6!1s0x317529404ddb7dd7:0x837a73a2677dd4c0!8m2!3d10.7939149!4d106.689155!16s%2Fg%2F11pbdqcskq!19sChIJ133bTUApdTERwNR9Z6JzeoM?authuser=0&hl=vi&rclk=1,cà phê ở thành phố hồ chí minh
ChIJvxxM2JkvdTER0ioxpk_JPoU,Manki True Artisan Cafe,"Immerse yourself in the true artisan experience at Manki True Artisan Cafe. More than just a coffee shop, Manki is a haven where passion for coffee comes alive. Located in the heart of Ho Chi Minh City at Suite 04, 1st floor, 42bis Ly Tu Trong, Ben Nghe ward, District 1, we invite you to discover the art of coffee. Step inside and let us share our love for the perfect cup.",,314,4.7,"Name: Tonkin Specialty Coffee
Link: https://www.google.com/maps/search/Tonkin+Specialty+Coffee/@10.7743893,106.6978901?authuser=0&hl=vi&entry=ttu
Reviews: 3668 reviews

Name: The Balcony Coffee
Link: https://www.google.com/maps/search/The+Balcony+Coffee/@10.7782314,106.7010998?authuser=0&hl=vi&entry=ttu
Reviews: 178 reviews

Name: FELIX COFFICE
Link: https://www.google.com/maps/search/FELIX+COFFICE/@10.7729731,106.6961608?authuser=0&hl=vi&entry=ttu
Reviews: 8 reviews

Name: Huy Cafe
Link: https://www.google.com/maps/search/Huy+Cafe/@10.7824555,106.7052928?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews

Name: MIDNIGHT COFFEE
Link: https://www.google.com/maps/search/MIDNIGHT+COFFEE/@10.773577,106.69677639999999?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",,,,Manki True Artisan Cafe (Chủ sở hữu),https://www.google.com/maps/contrib/105420813295221465940,https://lh3.googleusercontent.com/p/AF1QipPtJDoWfklhFgfTw_dEn_js62NKC76DkgLpwrSq=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"42bis Lý Tự Trọng, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 760000",,https://www.google.com/maps/place/Manki+True+Artisan+Cafe/data=!4m7!3m6!1s0x31752f99d84c1cbf:0x853ec94fa6312ad2!8m2!3d10.7769941!4d106.7000001!16s%2Fg%2F11rfc4zt3j!19sChIJvxxM2JkvdTER0ioxpk_JPoU?authuser=0&hl=vi&rclk=1,cà phê ở thành phố hồ chí minh
ChIJ_cPCIVMvdTER3PvCP3iuzvw,Góc cà phê,,,147,3.9,"Name: GÓC cà phê ☕️
Link: https://www.google.com/maps/search/G%C3%93C+c%C3%A0+ph%C3%AA+%E2%98%95%EF%B8%8F/@10.769596,106.69994419999999?authuser=0&hl=vi&entry=ttu
Reviews: 455 reviews

Name: GÓC Cà Phê
Link: https://www.google.com/maps/search/G%C3%93C+C%C3%A0+Ph%C3%AA/@10.763288,106.69316599999999?authuser=0&hl=vi&entry=ttu
Reviews: 378 reviews

Name: Góc 169 KC Coffee
Link: https://www.google.com/maps/search/G%C3%B3c+169+KC+Coffee/@10.7683746,106.6972143?authuser=0&hl=vi&entry=ttu
Reviews: 219 reviews

Name: Gờ Cafe - Huỳnh Khương Ninh, Quận 1
Link: https://www.google.com/maps/search/G%E1%BB%9D+Cafe+-+Hu%E1%BB%B3nh+Kh%C6%B0%C6%A1ng+Ninh%2C+Qu%E1%BA%ADn+1/@10.7899117,106.6961437?authuser=0&hl=vi&entry=ttu
Reviews: 89 reviews

Name: Café Amazon
Link: https://www.google.com/maps/search/Caf%C3%A9+Amazon/@10.773418,106.70352899999999?authuser=0&hl=vi&entry=ttu
Reviews: 81 reviews",,,,Góc cà phê (Chủ sở hữu),https://www.google.com/maps/contrib/106081920583398082247,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyWeTfx0V5IZrunLWWuxrbiCxO4xeRUJj6GeQOxgQVTWdROePOQRYvGRF_G7gKGdsQBzVxDSE-e1EUUeC9bBaP8_4DK6WQTlV7gAXsem1wR4MqM2QScyhPPcOVAkOeSsdYX5xvbzQ=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"29 Huỳnh Thúc Kháng, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh",,https://www.google.com/maps/place/G%C3%B3c+c%C3%A0+ph%C3%AA/data=!4m7!3m6!1s0x31752f5321c2c3fd:0xfcceae783fc2fbdc!8m2!3d10.7727167!4d106.7025306!16s%2Fg%2F11q4c93mzg!19sChIJ_cPCIVMvdTER3PvCP3iuzvw?authuser=0&hl=vi&rclk=1,cà phê ở thành phố hồ chí minh
ChIJnQcpCkgvdTERcdzIzC0f9f0,Cộng Cà Phê,"Cộng Cà Phê - nơi kinh doanh dịch vụ giải khát một cách nghiêm túc, nơi mà kí ức và hoài niệm ùa về trong một không gian nghệ thuật được lấy cảm hứng từ xã hội Việt Nam những năm 80 về trước...",,2706,4.4,"Name: Cộng Cà Phê
Link: https://www.google.com/maps/search/C%E1%BB%99ng+C%C3%A0+Ph%C3%AA/@10.796280399999999,106.6908905?authuser=0&hl=vi&entry=ttu
Reviews: 2309 reviews

Name: Holy Beans coffee
Link: https://www.google.com/maps/search/Holy+Beans+coffee/@10.7719366,106.69401820000002?authuser=0&hl=vi&entry=ttu
Reviews: 88 reviews

Name: Cộng Quản Lý
Link: https://www.google.com/maps/search/C%E1%BB%99ng+Qu%E1%BA%A3n+L%C3%BD/@10.770811,106.6875347?authuser=0&hl=vi&entry=ttu
Reviews: 5 reviews",http://congcaphe.com/,0911 811 165,,Cộng Cà Phê (Chủ sở hữu),https://www.google.com/maps/contrib/113601640329608051573,https://lh3.googleusercontent.com/p/AF1QipP3-iXiR60v6bgt_y0_ngHhFPxQcEfH6KvwpHtW=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"26/15 Lý Tự Trọng, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 71000",,https://www.google.com/maps/place/C%E1%BB%99ng+C%C3%A0+Ph%C3%AA/data=!4m7!3m6!1s0x31752f480a29079d:0xfdf51f2dccc8dc71!8m2!3d10.7782314!4d106.7010998!16s%2Fg%2F11c18hg756!19sChIJnQcpCkgvdTERcdzIzC0f9f0?authuser=0&hl=vi&rclk=1,cà phê ở thành phố hồ chí minh
ChIJR27YADMvdTERG009GYnel58,Lagom Café - The First Coffee & Belgian Beer Lounge in Vietnam,"LAGOM CAFÉ - LOUNGE CAFE BIA BỈ ĐẦU TIÊN TẠI VIỆT NAM

PHỤC VỤ BIA BỈ THỦ CÔNG - CAFE - ĐỒ UỐNG & THỨC ĂN THANH ĐẠM CHO NHỮNG NGƯỜI BIẾT ĐỦ - TỪ NĂM 2018.

""Vừa đủ, Chọn lọc & Healthy - Chính là phong cách ẩm thực của Lagom Café""",,1144,4.9,"Name: Lagom Coffee & Patisserie Lab
Link: https://www.google.com/maps/search/Lagom+Coffee+%26+Patisserie+Lab/@10.777006199999999,106.63691539999999?authuser=0&hl=vi&entry=ttu
Reviews: 804 reviews

Name: Kho Tàng Bia Bỉ.vn | Belgian Beer Lounge & Store in Vietnam - Official
Link: https://www.google.com/maps/search/Kho+T%C3%A0ng+Bia+B%E1%BB%89.vn+%7C+Belgian+Beer+Lounge+%26+Store+in+Vietnam+-+Official/@10.7870337,106.69130539999999?authuser=0&hl=vi&entry=ttu
Reviews: 405 reviews

Name: L'amant Café
Link: https://www.google.com/maps/search/L'amant+Caf%C3%A9/@10.7798365,106.6931343?authuser=0&hl=vi&entry=ttu
Reviews: 81 reviews

Name: Ngâm Bar
Link: https://www.google.com/maps/search/Ng%C3%A2m+Bar/@10.769884699999999,106.68381029999999?authuser=0&hl=vi&entry=ttu
Reviews: 60 reviews

Name: Trà sữa Lagom
Link: https://www.google.com/maps/search/Tr%C3%A0+s%E1%BB%AFa+Lagom/@10.847246799999999,106.63009029999999?authuser=0&hl=vi&entry=ttu
Reviews: 1 reviews",https://lagomcafe.vn/,0919 000 195,,Lagom Café - The First Coffee & Belgian Beer Lounge in Vietnam (Chủ sở hữu),https://www.google.com/maps/contrib/112917499671317853716,https://lh3.googleusercontent.com/p/AF1QipOK_cAjvP77XPDbRWXz4YmApfcrp7txVOKkTMTF=s1024,Quán cà phê,"Quán cà phê, Nhà hàng",,,Open All Days,"87 Võ Thị Sáu, Phường 6, Quận 3, Thành phố Hồ Chí Minh",,https://www.google.com/maps/place/Lagom+Caf%C3%A9+-+The+First+Coffee+%26+Belgian+Beer+Lounge+in+Vietnam/data=!4m7!3m6!1s0x31752f3300d86e47:0x9f97de89193d4d1b!8m2!3d10.7870337!4d106.6913054!16s%2Fg%2F11f2wdtbsn!19sChIJR27YADMvdTERG009GYnel58?authuser=0&hl=vi&rclk=1,cà phê ở thành phố hồ chí minh
